cell_id,city,exposure_million_miles,claims,hdv_freq_per_million_miles_true
San_Francisco_000397,San Francisco,1.8052232074245733,6,3.635149896531912
San_Francisco_000398,San Francisco,2.074463759610999,13,4.843948466109392
San_Francisco_000399,San Francisco,1.0930511976375568,6,3.786391888357047
Phoenix_000400,Phoenix,2.1578219723700407,7,2.3631708947010064
Phoenix_000401,Phoenix,1.8018617838100055,4,1.9454574963766849
Phoenix_000402,Phoenix,1.16462365925657,4,2.674095468801366
Phoenix_000403,Phoenix,0.6838604619500084,5,2.2534820356627208
Phoenix_000404,Phoenix,0.8020848602213437,3,2.5745888540599906
Phoenix_000405,Phoenix,3.2965567979331065,6,1.8980775624083464
Phoenix_000406,Phoenix,2.1515807834296163,2,2.1303368757168775
Phoenix_000407,Phoenix,0.792788762008381,1,2.2920090992803757
Phoenix_000408,Phoenix,2.0344946220938995,6,2.2047724746044315
Phoenix_000409,Phoenix,1.599398699864053,2,2.5766268763956686
Phoenix_000410,Phoenix,0.6840203916941133,1,2.1645322859377356
Phoenix_000411,Phoenix,1.428084117592166,4,2.492990583349326
Phoenix_000412,Phoenix,0.9483413869530003,1,2.562075484724249
Phoenix_000413,Phoenix,1.2702511658461046,1,2.764834661211111
Phoenix_000414,Phoenix,0.9970460503618768,3,2.5357828076635625
Phoenix_000415,Phoenix,0.8207365070492466,3,2.1698056936375014
Phoenix_000416,Phoenix,0.9045330034941359,3,2.105740073906805
Phoenix_000417,Phoenix,1.3839692931468277,2,2.8602042355147175
Phoenix_000418,Phoenix,1.997707224476139,4,2.1426164850376272
Phoenix_000419,Phoenix,1.5093539597722594,6,2.7397518610264013
Phoenix_000420,Phoenix,1.00142583036602,0,1.9729663626870397
Phoenix_000421,Phoenix,1.5024946539365467,4,2.293963612315757
Phoenix_000422,Phoenix,1.0055787292815541,1,2.041277005635376
Phoenix_000423,Phoenix,1.1910183065495912,3,2.4008721788000913
Phoenix_000424,Phoenix,2.454390377553746,6,2.380553549324196
Phoenix_000425,Phoenix,1.1103708971116228,3,2.5761796392342102
Phoenix_000426,Phoenix,2.3328502142845458,3,1.7468571239409858
Phoenix_000427,Phoenix,3.5129637540975835,14,3.116994414082516
Phoenix_000428,Phoenix,1.083331735794876,2,2.0240302643788675
Phoenix_000429,Phoenix,1.463386793357574,2,1.7653143518224017
Phoenix_000430,Phoenix,1.64756673910529,5,2.3482778102203334
Phoenix_000431,Phoenix,1.3329197614661532,6,1.675909173147528
Phoenix_000432,Phoenix,3.1382346979344886,2,2.089532892438504
Phoenix_000433,Phoenix,1.7607758808367648,8,2.0705176793056865
Phoenix_000434,Phoenix,1.0621159826415374,4,2.0086672351122643
Phoenix_000435,Phoenix,0.9335848945480714,2,2.0417055947438976
Phoenix_000436,Phoenix,1.0369603817234925,2,3.1498997815324343
Phoenix_000437,Phoenix,1.1838360939640329,5,2.1931221168511295
Phoenix_000438,Phoenix,1.8113225779702953,6,2.378120432997355
Phoenix_000439,Phoenix,0.9257962341522493,4,2.669264036638388
Phoenix_000440,Phoenix,1.5139120761792357,1,2.1430234971809234
Phoenix_000441,Phoenix,2.5768445577830117,4,2.6886899697633413
Phoenix_000442,Phoenix,1.6350163510467142,3,2.5095328243152513
Phoenix_000443,Phoenix,2.0248829143197637,4,2.780362606497764
Phoenix_000444,Phoenix,0.8842825985108593,4,2.4051813417706525
Phoenix_000445,Phoenix,1.2146004072771168,5,2.4451830320384387
Phoenix_000446,Phoenix,2.6055816954567455,8,2.2006730560683923
Phoenix_000447,Phoenix,1.8192491552036982,9,2.593927249269753
Phoenix_000448,Phoenix,1.549567826721389,6,2.7389578943524926
Phoenix_000449,Phoenix,1.4397993329092187,4,2.067649229107732
Phoenix_000450,Phoenix,1.4914160424393055,2,2.437670900140769
Phoenix_000451,Phoenix,0.8186408301452914,3,1.9880616890557372
Phoenix_000452,Phoenix,2.547035846694646,11,3.6946660026788907
Phoenix_000453,Phoenix,2.169539841375009,5,1.8080888540931548
Phoenix_000454,Phoenix,2.140528160971919,7,2.109450143153271
Phoenix_000455,Phoenix,0.6880339294270016,1,2.312813940827483
Phoenix_000456,Phoenix,0.9653174059224774,0,2.034249032771091
Phoenix_000457,Phoenix,0.9688642494134299,1,2.053229603201191
Phoenix_000458,Phoenix,1.9853357362539819,4,2.236831197905095
Phoenix_000459,Phoenix,0.9079886809470196,2,2.5116854577543832
Phoenix_000460,Phoenix,1.5032826967498483,4,2.9792982871465736
Phoenix_000461,Phoenix,3.0036279769094993,3,2.0880916493975654
Phoenix_000462,Phoenix,1.0908875902844812,3,1.8215587246081133
Phoenix_000463,Phoenix,1.2091479748772516,2,2.0906038555850155
Phoenix_000464,Phoenix,1.207560558142444,2,2.460204786650699
Phoenix_000465,Phoenix,2.210650067160957,7,3.1046491301041748
Phoenix_000466,Phoenix,0.9480939416452332,3,2.0520301523827866
Phoenix_000467,Phoenix,1.5762846773303507,3,2.7020481964431586
Phoenix_000468,Phoenix,1.765339079966452,5,2.8006800493730695
Phoenix_000469,Phoenix,1.2808477643095242,3,2.621904874824747
Phoenix_000470,Phoenix,1.0318586919363248,3,1.9287432943356801
Phoenix_000471,Phoenix,1.1148125046947979,4,2.6663163246037067
Phoenix_000472,Phoenix,0.9192024155134338,0,2.6381717008890333
Phoenix_000473,Phoenix,1.7588318844299926,1,2.5423103146569517
Phoenix_000474,Phoenix,2.7538613591421326,7,2.648140087548371
Phoenix_000475,Phoenix,0.7619309917119355,3,2.3798578620431905
Phoenix_000476,Phoenix,1.1122029080212452,0,1.81901128065313
Phoenix_000477,Phoenix,1.3296285240414631,7,2.575433250501557
Phoenix_000478,Phoenix,1.0601578149165478,2,2.6189855747018007
Phoenix_000479,Phoenix,1.1245202105736551,4,2.6826793402158455
Phoenix_000480,Phoenix,0.7151469169825226,2,2.735975619261584
Phoenix_000481,Phoenix,2.314066823719057,4,2.6187854317329866
Phoenix_000482,Phoenix,1.0504387843320222,3,2.2241864737979093
Phoenix_000483,Phoenix,0.6839457105454572,0,2.3263110640435896
Phoenix_000484,Phoenix,1.0800859933180949,3,2.9334903321327093
Phoenix_000485,Phoenix,1.463395830724457,3,2.754288538386386
Phoenix_000486,Phoenix,1.3345352773943833,1,2.150976192481796
Phoenix_000487,Phoenix,1.7167550308458988,1,2.7547829155018118
Phoenix_000488,Phoenix,1.0695482623876877,0,2.9202363262208193
Phoenix_000489,Phoenix,1.0877756480653145,2,2.8593551118432896
Phoenix_000490,Phoenix,1.3048712308443848,0,2.6160999410790953
Phoenix_000491,Phoenix,1.0170692216071835,6,2.2889133108681765
Phoenix_000492,Phoenix,2.4126425891329903,7,2.253071537892922
Phoenix_000493,Phoenix,1.0911030500846945,1,2.6602871404351225
Phoenix_000494,Phoenix,1.1792940023319671,4,2.30238789150878
Phoenix_000495,Phoenix,2.2669978966643196,9,2.7028478222473575
Phoenix_000496,Phoenix,1.3001226330107358,6,2.785130880305909
Phoenix_000497,Phoenix,1.1988194126645613,1,2.4603605726247504
Phoenix_000498,Phoenix,1.441461197796169,5,1.714940465785472
Phoenix_000499,Phoenix,0.7561743026533746,0,1.998940454706027
Phoenix_000500,Phoenix,0.7184404473667922,2,2.6888903193521534
Phoenix_000501,Phoenix,0.7806562817375275,2,2.6379258150450586
Phoenix_000502,Phoenix,2.593363288420404,5,2.088859576906151
Phoenix_000503,Phoenix,2.4850436717026128,5,2.3569326905145083
Phoenix_000504,Phoenix,1.0301128250803517,3,2.3998623042422462
Phoenix_000505,Phoenix,1.936278130198258,7,2.0042040820387514
Phoenix_000506,Phoenix,0.7331473664364443,1,3.056643588129311
Phoenix_000507,Phoenix,0.6501547862874711,1,2.1505426836940313
Phoenix_000508,Phoenix,1.7153676001363876,7,2.8461706283052663
Phoenix_000509,Phoenix,2.149597971745035,7,2.864797374370447
Phoenix_000510,Phoenix,0.7100686419525417,2,2.4444990237545188
Phoenix_000511,Phoenix,0.8284001827703888,2,2.348269952578709
Phoenix_000512,Phoenix,1.5768027357887715,7,2.799983033717035
Phoenix_000513,Phoenix,1.3600595733599286,5,2.5032166736622186
Phoenix_000514,Phoenix,1.6001363808598534,6,2.2074832349516793
Phoenix_000515,Phoenix,0.944072253137583,3,2.602564182876231
Phoenix_000516,Phoenix,0.7423778253443895,3,2.315635347247862
Phoenix_000517,Phoenix,1.5656045297832482,7,2.9393935919817276
Phoenix_000518,Phoenix,2.0720145536595753,6,2.2452672307310833
Phoenix_000519,Phoenix,1.735063773040344,1,2.220312367038723
Phoenix_000520,Phoenix,1.3827629739866918,1,2.708523264034149
Phoenix_000521,Phoenix,1.3210410818177412,3,2.667168909242586
Phoenix_000522,Phoenix,2.3392849455122704,10,2.555628474487248
Phoenix_000523,Phoenix,1.7713232135727963,6,2.4600007148058816
Phoenix_000524,Phoenix,1.5051517378264592,1,2.701703812242675
Phoenix_000525,Phoenix,1.9253836506896853,4,2.5194565277405157
Phoenix_000526,Phoenix,0.9769585342209359,0,1.5496221834743844
Phoenix_000527,Phoenix,2.223528201276977,4,2.1706078031200238
Phoenix_000528,Phoenix,1.3374457823308732,3,2.073743934753121
Phoenix_000529,Phoenix,0.9510511424770949,3,2.1904049511034573
Phoenix_000530,Phoenix,1.3042658128384752,6,2.6707174514588194
Phoenix_000531,Phoenix,1.9131730712570885,4,2.976051274207189
Phoenix_000532,Phoenix,3.067264724926848,8,2.346054900509528
Phoenix_000533,Phoenix,1.2018685846147155,3,2.3877324239714346
Phoenix_000534,Phoenix,2.19852916994822,6,2.3035182082786374
Phoenix_000535,Phoenix,2.57662751147178,7,2.6144374812542943
Phoenix_000536,Phoenix,1.989558163806912,6,2.587978648312758
Phoenix_000537,Phoenix,0.9346323946354123,3,2.655192047451054
Phoenix_000538,Phoenix,0.5384549127218873,0,1.9612784319567114
Phoenix_000539,Phoenix,1.4210639267359944,5,2.697512249287804
Phoenix_000540,Phoenix,0.7635963885433934,2,2.1566805799589543
Phoenix_000541,Phoenix,2.4632058088496676,9,2.052684158907354
Phoenix_000542,Phoenix,1.6304465655408433,2,2.690097746999455
Phoenix_000543,Phoenix,1.6788874383207568,4,2.493847472460915
Phoenix_000544,Phoenix,1.8695034570588194,3,2.4216319696555
Phoenix_000545,Phoenix,2.007198080643036,5,2.37532527872711
Phoenix_000546,Phoenix,0.7921494065373396,3,2.6801400703241565
Phoenix_000547,Phoenix,0.5947412560259066,2,2.6308387606231105
Phoenix_000548,Phoenix,1.372020673676308,0,2.194852905366173
Phoenix_000549,Phoenix,1.0328314688240385,1,2.2012678691281504
Phoenix_000550,Phoenix,0.738844941863441,2,2.4810493514876066
Phoenix_000551,Phoenix,0.7860281504727982,1,2.269577085814541
Phoenix_000552,Phoenix,1.0300658061533954,1,2.077931513258976
Phoenix_000553,Phoenix,1.3466898917427024,2,2.865201113338628
Phoenix_000554,Phoenix,1.8348523770764922,7,2.6817220266884747
Phoenix_000555,Phoenix,0.8440708219597919,0,1.7318717392900453
Phoenix_000556,Phoenix,1.397329619025855,1,2.3819927859999797
Phoenix_000557,Phoenix,0.6649869110973011,0,2.11118788352587
Phoenix_000558,Phoenix,2.5961024772757146,5,2.3573234444364544
Phoenix_000559,Phoenix,1.3154736000643132,6,2.296782726587726
Phoenix_000560,Phoenix,1.7573329140345053,3,2.0022096153213447
Phoenix_000561,Phoenix,2.6508893232237303,10,2.864402093972342
Phoenix_000562,Phoenix,0.9052626206647115,2,2.305504517118516
Phoenix_000563,Phoenix,2.2013614933550736,4,2.3440038520167485
Phoenix_000564,Phoenix,0.7098972465570005,1,2.882246269148701
Phoenix_000565,Phoenix,1.3934463030979751,4,2.8627589495540757
Phoenix_000566,Phoenix,0.9331353560995493,1,2.07030313394843
Phoenix_000567,Phoenix,0.7727460365619467,0,2.1245421303287673
Phoenix_000568,Phoenix,0.8256412025104434,2,2.0366283649409294
Phoenix_000569,Phoenix,1.815200667438437,4,2.4207709169427187
Phoenix_000570,Phoenix,0.8698580728403874,3,2.2846873321833923
Phoenix_000571,Phoenix,0.8459061751139871,0,2.0529214283756505
Phoenix_000572,Phoenix,1.1755239672594038,5,3.1095717045651687
Phoenix_000573,Phoenix,0.8919457538612203,2,1.865311560142105
Phoenix_000574,Phoenix,2.196304613976655,3,2.464470046228267
Phoenix_000575,Phoenix,0.9195678188233477,3,2.234626731619118
Phoenix_000576,Phoenix,1.5440584696011006,3,2.1494158949152853
Phoenix_000577,Phoenix,1.7167185046579132,4,2.591016841969403
Phoenix_000578,Phoenix,2.8153835573740316,9,2.955077056296879
Phoenix_000579,Phoenix,1.4391387779678828,2,2.2598776893081727
Phoenix_000580,Phoenix,0.9085312039935834,2,2.816706568865031
Phoenix_000581,Phoenix,1.1676867249402134,3,2.301668068883523
Phoenix_000582,Phoenix,3.092588792062403,10,2.3906694765496086
Phoenix_000583,Phoenix,0.9981570999721321,4,2.4309009663481107
Phoenix_000584,Phoenix,1.4630359830416937,7,2.3753026706399107
Phoenix_000585,Phoenix,0.7289019333641849,3,2.621868563594843
Phoenix_000586,Phoenix,0.7902537120951918,3,2.1353176743228666
Phoenix_000587,Phoenix,0.546176538132253,1,2.57758376981299
Phoenix_000588,Phoenix,2.25203164759443,9,3.4887940505565247
Phoenix_000589,Phoenix,3.555118386718371,9,2.5306355647260785
Phoenix_000590,Phoenix,0.7867226479745022,2,2.6771125435831236
Phoenix_000591,Phoenix,1.4468159244890049,3,2.516017402307961
Phoenix_000592,Phoenix,1.3335614793514083,6,2.5673087833533637
Phoenix_000593,Phoenix,1.4352994197814137,3,2.605395752211907
Phoenix_000594,Phoenix,1.5235709834301456,2,2.3293625667002
Phoenix_000595,Phoenix,0.8435075376011587,2,2.264410793900465
Phoenix_000596,Phoenix,1.6337806337571539,4,2.28069352947781
Phoenix_000597,Phoenix,1.537457361463471,3,2.0738042109212413
Phoenix_000598,Phoenix,1.799248779618734,8,1.908031487424887
Phoenix_000599,Phoenix,0.6892543222463335,0,2.2261349468231955
Phoenix_000600,Phoenix,0.8842347394864006,2,2.4374411942148795
Phoenix_000601,Phoenix,1.6810372623061052,7,2.6193491452941378
Phoenix_000602,Phoenix,1.494822331160989,5,2.4753270542877583
Phoenix_000603,Phoenix,1.8278347028473148,4,2.8385147640077486
Phoenix_000604,Phoenix,0.8686879560183265,4,2.5506000187983635
Phoenix_000605,Phoenix,1.1319637359472852,1,2.3730885262816006
Phoenix_000606,Phoenix,1.333938731756771,1,2.206334777858524
Phoenix_000607,Phoenix,1.0330247382901343,2,2.901140683044434
Phoenix_000608,Phoenix,1.6673127893596797,4,2.559613600694021
Phoenix_000609,Phoenix,1.0202300661656358,1,2.523825225843159
Phoenix_000610,Phoenix,1.3871937672471,1,2.637651441757328
Phoenix_000611,Phoenix,2.784940204999133,3,1.9102974345348458
Phoenix_000612,Phoenix,1.3234777545419507,4,3.0229437728469035
Phoenix_000613,Phoenix,1.0129486172170012,5,2.218343281385962
Phoenix_000614,Phoenix,2.7352312169144666,3,2.409397869315491
Phoenix_000615,Phoenix,1.4396157346792706,6,2.9851613370239147
Phoenix_000616,Phoenix,0.6944830529585266,0,2.1181686728262177
Phoenix_000617,Phoenix,0.9501142414842128,2,2.337562703677026
Phoenix_000618,Phoenix,1.6718069043251331,10,3.3072678587022186
Phoenix_000619,Phoenix,0.6844306810362774,1,2.4485891657476806
Phoenix_000620,Phoenix,1.6617273626279472,3,2.1843892627179455
Phoenix_000621,Phoenix,0.6093908607324039,1,2.475938367512768
Phoenix_000622,Phoenix,0.8127520865496136,1,2.9857606884578547
Phoenix_000623,Phoenix,1.725660071428704,4,2.535199934394242
Phoenix_000624,Phoenix,0.805520327645222,2,3.004916302583717
Phoenix_000625,Phoenix,1.7933515515943028,3,2.1737120690105174
Phoenix_000626,Phoenix,3.3736815634174744,9,2.434222528677126
Phoenix_000627,Phoenix,1.7795169320760287,3,2.4083679738433466
Phoenix_000628,Phoenix,1.96763990078105,4,2.3937055822794178
Phoenix_000629,Phoenix,1.1557358104886966,4,2.1606423359044795
Phoenix_000630,Phoenix,0.8500588605787359,1,2.061678353429816
Phoenix_000631,Phoenix,0.6097440834912247,1,2.8596265693041674
Phoenix_000632,Phoenix,1.2178232870344692,3,2.4268230768135677
Phoenix_000633,Phoenix,3.2837363102164927,8,2.313128782342735
Phoenix_000634,Phoenix,1.2515875486295645,2,2.172079226682116
Phoenix_000635,Phoenix,2.06482037425466,8,2.4800173144448463
Phoenix_000636,Phoenix,1.902085531393115,9,2.9742168336298067
Phoenix_000637,Phoenix,1.8644285986927902,15,2.5677911620003573
Phoenix_000638,Phoenix,0.9846919924441353,1,2.5697785241452444
Phoenix_000639,Phoenix,2.885573997529043,7,2.162827712772174
Phoenix_000640,Phoenix,1.4195622330737372,8,2.2516638173685397
Phoenix_000641,Phoenix,0.8839307169968709,2,2.354379823870905
Phoenix_000642,Phoenix,0.7672093640373865,1,2.6289962685059276
Phoenix_000643,Phoenix,3.0516367074278126,8,1.8413211128133862
Phoenix_000644,Phoenix,2.4007853351316637,6,2.448111277794686
Phoenix_000645,Phoenix,1.3473975069435558,1,2.3434362801284117
Phoenix_000646,Phoenix,0.9625680408393151,2,2.2344725631952853
Phoenix_000647,Phoenix,1.7994188880892,1,1.879808748092687
Phoenix_000648,Phoenix,1.7035981433358753,5,2.7777475896043264
Phoenix_000649,Phoenix,1.1695688771960762,4,2.1307530611718866
Phoenix_000650,Phoenix,1.6151163822404242,2,1.8928451010164262
Phoenix_000651,Phoenix,0.946691444024524,5,2.5593779968375197
Phoenix_000652,Phoenix,2.0787287703198505,6,2.188117792232844
Phoenix_000653,Phoenix,1.0204109271735875,4,2.75500291357794
Phoenix_000654,Phoenix,0.5959374986952777,2,2.457099629822955
Phoenix_000655,Phoenix,1.9734461581030118,1,2.1219909860830493
Phoenix_000656,Phoenix,0.9897428041065538,1,2.344584252795201
Phoenix_000657,Phoenix,1.0452217691345007,3,2.3161880340556693
Phoenix_000658,Phoenix,1.3500113921214645,5,1.9425265384316257
Phoenix_000659,Phoenix,1.970958051393938,4,2.3346910652951
Phoenix_000660,Phoenix,1.6657011081324018,3,2.6854541318012806
Phoenix_000661,Phoenix,1.884435093981909,5,2.1489092243836727
Phoenix_000662,Phoenix,0.7455075790136535,4,2.920717928316512
Phoenix_000663,Phoenix,2.0685000677160876,5,2.2675157083457766
Phoenix_000664,Phoenix,2.9025015702872183,4,2.094287070514568
Phoenix_000665,Phoenix,0.594316402433004,1,2.7789799903256167
Phoenix_000666,Phoenix,1.2725123024359082,1,2.590254685225454
Phoenix_000667,Phoenix,0.9833836687107196,1,3.238939838628504
Phoenix_000668,Phoenix,1.7022348056487138,9,2.4499283760153947
Phoenix_000669,Phoenix,1.5865204920770688,2,2.39469585777623
Phoenix_000670,Phoenix,0.869995083003405,5,2.4269356091541963
Phoenix_000671,Phoenix,0.8386521323255478,3,2.2299124469811717
Phoenix_000672,Phoenix,1.5350367868716397,3,2.994246668300034
Phoenix_000673,Phoenix,1.4216203330520483,3,2.0140378644389965
Phoenix_000674,Phoenix,1.2188672636363882,3,1.9536358381632017
Phoenix_000675,Phoenix,0.6571927280605216,3,2.3100624257596314
Phoenix_000676,Phoenix,1.1289876947788864,1,1.9973565006621672
Phoenix_000677,Phoenix,0.6424083811717893,1,2.973310187314155
Phoenix_000678,Phoenix,1.5486884143901758,5,1.9165260370964117
Phoenix_000679,Phoenix,0.740946581523048,3,2.252585889703787
Phoenix_000680,Phoenix,0.8018230312146674,3,2.955010634322357
Phoenix_000681,Phoenix,0.6394423941788719,1,2.3263061340669093
Phoenix_000682,Phoenix,1.252773846983119,3,2.6615045375623394
Phoenix_000683,Phoenix,0.8400210240684176,5,2.5408315878661467
Phoenix_000684,Phoenix,1.9843513347899766,5,2.827613972073946
Phoenix_000685,Phoenix,1.2865774256052305,6,2.3240124350041214
Phoenix_000686,Phoenix,0.746232220339953,1,2.639906658796012
Phoenix_000687,Phoenix,0.5545705864862074,0,2.78747711397828
Phoenix_000688,Phoenix,1.7688402918124206,8,2.7586285268120547
Phoenix_000689,Phoenix,2.806282148340692,10,3.1516137903582178
Phoenix_000690,Phoenix,2.099899858360082,2,2.3504078293375072
Phoenix_000691,Phoenix,0.6054353817258415,1,2.098801340969061
Phoenix_000692,Phoenix,2.181633105739205,8,3.1979431327054937
Phoenix_000693,Phoenix,1.4590512056683327,6,2.8754407402274906
Phoenix_000694,Phoenix,2.317806277799435,4,2.183542465537854
Phoenix_000695,Phoenix,1.0384919626136333,3,2.614049746153377
Phoenix_000696,Phoenix,1.1509310725228166,4,2.244879858407625
Phoenix_000697,Phoenix,1.430615874236883,1,2.467584785702431
Phoenix_000698,Phoenix,1.9898825238074367,4,2.011021591704637
Phoenix_000699,Phoenix,0.8820764535460747,1,2.1080847438566743
Phoenix_000700,Phoenix,1.474739771088247,5,2.379733720103691
Phoenix_000701,Phoenix,1.8339226321536866,7,2.329146482919525
Phoenix_000702,Phoenix,1.6467969915674687,2,2.402606768495188
Phoenix_000703,Phoenix,1.5387969593698199,4,2.1832030309818897
Phoenix_000704,Phoenix,1.3864079247458698,3,1.7368604056554373
Phoenix_000705,Phoenix,1.4672838894322024,3,1.9755715168025438
Phoenix_000706,Phoenix,1.7254629527726018,5,2.196964397437554
Phoenix_000707,Phoenix,1.6761670037403518,9,2.9359905061865206
Phoenix_000708,Phoenix,2.1639373204566565,5,2.2033669108867575
Phoenix_000709,Phoenix,1.6803482889589523,5,2.6345184257469683
Phoenix_000710,Phoenix,0.6889580161171973,2,3.120443263721783
Phoenix_000711,Phoenix,1.5881932702718613,2,2.553748484767043
Phoenix_000712,Phoenix,0.9126070817417902,1,1.8524454767919345
Phoenix_000713,Phoenix,1.6940232650197289,7,2.065372525702169
Phoenix_000714,Phoenix,2.1155393593121095,10,2.7468417782040415
Phoenix_000715,Phoenix,2.6427043704512356,7,2.995544275272198
Phoenix_000716,Phoenix,1.5729494379085522,2,3.0873898099242685
Phoenix_000717,Phoenix,1.0674371310428499,0,2.953397477791821
Phoenix_000718,Phoenix,1.6782557241302622,3,2.0674143777810348
Phoenix_000719,Phoenix,2.568209129640308,9,2.3202498979621358
Phoenix_000720,Phoenix,0.7910350527747848,0,2.441494317737472
Phoenix_000721,Phoenix,1.4689743210619346,4,2.179388209033863
Phoenix_000722,Phoenix,1.3735258237359194,3,2.1178512534664438
Phoenix_000723,Phoenix,1.3842397377854474,2,2.4754814185770835
Phoenix_000724,Phoenix,2.1618021754023524,6,2.303926742834909
Phoenix_000725,Phoenix,1.2467025211034044,2,2.4131626697126523
Phoenix_000726,Phoenix,0.5289732426508722,3,2.450912220947795
Phoenix_000727,Phoenix,1.062784165108356,6,2.666510386274797
Phoenix_000728,Phoenix,3.028767849834484,5,2.6206490415164545
Phoenix_000729,Phoenix,2.298934511774629,6,2.327015005645261
Phoenix_000730,Phoenix,2.552220303680707,7,1.9896059339779193
Phoenix_000731,Phoenix,1.6826457195002564,6,2.968825329408141
Phoenix_000732,Phoenix,1.6356345755910566,3,3.2435700303243586
Phoenix_000733,Phoenix,0.7183045300946937,2,2.3614349930235017
Phoenix_000734,Phoenix,1.7084288143917286,2,2.2355205453367843
Phoenix_000735,Phoenix,1.5014942281858978,3,2.229204876861095
Phoenix_000736,Phoenix,1.081402733250934,2,2.1616698224817177
Phoenix_000737,Phoenix,0.9293212693722523,2,2.6053214015884425
Phoenix_000738,Phoenix,0.7948434083496718,2,2.824804198114337
Phoenix_000739,Phoenix,1.5926638092020535,7,2.3705329218807614
Phoenix_000740,Phoenix,1.1431908434946325,2,2.028110313022063
Phoenix_000741,Phoenix,3.1718713759997588,6,2.145204490913506
Phoenix_000742,Phoenix,2.5743798516518552,12,2.822169815388868
Phoenix_000743,Phoenix,0.6948071043450039,1,2.8929153916680903
Phoenix_000744,Phoenix,3.247114508940529,9,2.4155298271335437
Phoenix_000745,Phoenix,0.784151191346045,3,2.5041875240270155
Phoenix_000746,Phoenix,1.1999706239904864,1,2.684767419145603
Phoenix_000747,Phoenix,1.3180040623919047,2,2.6593842791446423
Phoenix_000748,Phoenix,0.8159911198957779,2,2.1185318636878514
Phoenix_000749,Phoenix,1.4627998596693021,2,2.4594974109497785
Phoenix_000750,Phoenix,0.968169066145854,5,2.306700377988066
Phoenix_000751,Phoenix,2.0753670522345495,5,2.5831841769826283
Phoenix_000752,Phoenix,1.3191123224376238,3,2.078113091764977
Phoenix_000753,Phoenix,1.5062701551319506,3,2.7484939325561015
Phoenix_000754,Phoenix,3.2182781765022948,11,2.85558807259444
Phoenix_000755,Phoenix,2.1543796340624404,2,2.699564261233659
Phoenix_000756,Phoenix,0.8272037388751547,2,2.163935578918021
Phoenix_000757,Phoenix,1.1638096961753441,2,2.177679046688303
Phoenix_000758,Phoenix,1.2532989629577576,4,2.238416822888143
Phoenix_000759,Phoenix,1.5808702899608371,4,2.410339276861327
Phoenix_000760,Phoenix,1.1177789172212007,0,2.1817867873389405
Phoenix_000761,Phoenix,0.9483212098907985,0,2.1198342122687706
Phoenix_000762,Phoenix,0.8542513541007595,3,3.0849978321033493
Phoenix_000763,Phoenix,3.5308556205578787,3,2.3841090755640084
Phoenix_000764,Phoenix,1.432162512852358,7,2.721780993299518
Phoenix_000765,Phoenix,1.8629959437231935,6,3.4697878107914852
Phoenix_000766,Phoenix,0.9751953878521173,2,2.3809609505137543
Phoenix_000767,Phoenix,2.53220860174613,6,2.363477013124882
Phoenix_000768,Phoenix,0.8718221583657138,0,2.4371119653371127
Phoenix_000769,Phoenix,0.8862597374177658,3,2.4023875184010755
Phoenix_000770,Phoenix,1.285400263277432,6,2.853210483828797
Phoenix_000771,Phoenix,1.9217498931862305,4,2.001750439930809
Phoenix_000772,Phoenix,2.68329171748878,7,2.5544376140842826
Phoenix_000773,Phoenix,1.7854945808277947,4,2.8443142417959106
Phoenix_000774,Phoenix,0.5395415314753784,1,2.138018202667771
Phoenix_000775,Phoenix,2.2935306920919594,3,1.868359681540332
Phoenix_000776,Phoenix,1.422941492235167,4,2.8688993445820725
Phoenix_000777,Phoenix,1.8835660408430452,6,2.456481713399045
Phoenix_000778,Phoenix,1.288826999330683,1,2.428444227332554
Phoenix_000779,Phoenix,1.3363614856484285,3,2.6876445941681415
Phoenix_000780,Phoenix,1.4194383075473735,4,1.8367113304338605
Phoenix_000781,Phoenix,0.849826637297908,3,2.682862236559902
Phoenix_000782,Phoenix,1.0956679246310341,3,2.1127158580780527
Phoenix_000783,Phoenix,1.0686984868662497,4,2.8235587178979964
Phoenix_000784,Phoenix,2.2070523035487204,6,2.350262048248092
Phoenix_000785,Phoenix,0.8012209576280462,0,2.7253804454553707
Phoenix_000786,Phoenix,2.0817279995388187,3,2.5399767011622583
Phoenix_000787,Phoenix,1.209758349484026,0,2.1221588165546357
Phoenix_000788,Phoenix,0.9542186058721029,2,2.396096215888646
Phoenix_000789,Phoenix,0.7098460303866463,2,1.9380272416374626
Phoenix_000790,Phoenix,3.1843002341366553,9,2.2811407898198723
Phoenix_000791,Phoenix,0.9586151015727666,2,3.535274858235803
Phoenix_000792,Phoenix,1.1485782988606372,2,2.662000153476308
Phoenix_000793,Phoenix,0.9348171139319701,2,2.1203496957841454
Phoenix_000794,Phoenix,1.6810465388189872,2,2.4517232349066735
Phoenix_000795,Phoenix,0.9423038691615784,1,2.2995753123468816
Phoenix_000796,Phoenix,1.0218308809532868,4,2.535622824833597
Phoenix_000797,Phoenix,2.574785997391617,4,2.193830319578728
Phoenix_000798,Phoenix,1.2440241935134735,0,2.2401609411176024
Phoenix_000799,Phoenix,1.2335297305923045,2,2.5684312694036655
Los_Angeles_000800,Los Angeles,0.9580207695658876,0,2.2682118748645888
Los_Angeles_000801,Los Angeles,1.45225481672217,5,2.93088310169534
Los_Angeles_000802,Los Angeles,2.777167731773099,8,2.883683182212196
