cell_id,city,road_length_arterial_km,road_length_collector_km,road_length_local_km,intersection_density_per_km2,signalized_intersection_fraction,betweenness_centrality_mean,population_density_per_km2,pedestrian_commute_share,land_use_residential_share,land_use_commercial_share,historical_crash_density_per_mile,hdv_claim_freq_per_million_miles
88489e355dfffff,Austin,1.068666696102361,2.4612919362120516,18.214965847494963,336.1948887084386,0.007067137809187279,0.000598078525204923,2579.652731488695,0.10570528804975511,0.39340580284501203,0.303297098577494,0.0,0.248
88489e3561fffff,Austin,2.014179061196937,2.0716248001851993,6.104348082385516,76.05424282146329,0.0,0.0003474183904735719,833.8965398844842,0.004548337454343987,0.6913907872595896,0.1543046063702052,0.15793135438739422,7.7045156619330735
88489e3563fffff,Austin,0.0,0.0,7.695225910275945,58.22870802103711,0.0,5.801656992036288e-05,1115.669024530223,0.0,0.75,0.125,0.0,0.248
88489e3565fffff,Austin,0.0,0.0,4.061128606576286,20.203525944734096,0.0,9.959764139383281e-05,469.5125171475114,0.004448820570660952,0.5949439620667681,0.20252801896661593,0.0,0.248
88489e3567fffff,Austin,2.9567576013641537,2.053294002230086,10.80046520097161,123.59735387180184,0.0,0.00021283728433761496,814.3297360732747,0.0,0.7249594722463619,0.13752026387681904,0.0,0.248
88489e3569fffff,Austin,2.992591526715272,2.565794076892894,10.759006025498998,190.12145318233775,0.0,0.0005315771243006362,711.6888411256353,0.011531531531531532,0.6300813008130081,0.18495934959349597,0.09862755852606951,4.94220044920556
88489e356bfffff,Austin,0.0,0.0,5.710737198317621,55.84786632596026,0.0,9.857343901863635e-05,810.5677556948972,0.007735430697845703,0.6663135838575024,0.1668432080712488,0.0,0.248
88489e356dfffff,Austin,0.0,0.0,4.3404232143782595,20.202021316753825,0.0,4.283183575819116e-05,459.94197658702177,0.011579776024367277,0.5998630155398288,0.2000684922300856,0.0,0.248
88489e3581fffff,Austin,1.0799717478417972,1.0177862744904105,12.018244943707401,137.8308428858086,0.034482758620689655,0.0010157174482575196,2650.1412205002434,0.032695039256196434,0.47603715328471236,0.26198142335764385,0.0,0.248
88489e3583fffff,Austin,0.40721730934940803,2.0670034599651914,13.665221462099932,184.16963345007574,0.025806451612903226,0.0034606989712594434,1874.1152215507707,0.015842820587334005,0.693033548255397,0.1534832258723015,0.0,0.248
88489e3585fffff,Austin,1.1462586523993379,0.6087336198332608,17.266543812552303,279.2485254794664,0.00851063829787234,0.0036702767269255797,1973.6021477179775,0.01747224923674653,0.5410455220031155,0.22947723899844225,0.0,0.248
88489e3587fffff,Austin,0.0,1.9485096477063395,11.21590266503651,76.05029224202075,0.0,0.0006816144828124661,2257.5149983193514,0.0169581242775944,0.5578869497831985,0.22105652510840074,0.0,0.248
88489e3589fffff,Austin,0.0,3.953098527792804,16.038236926621845,312.47243443640355,0.019011406844106463,0.0030785626036830328,2824.225276189323,0.028282063693421376,0.44790920818173136,0.27604539590913435,0.0,0.248
88489e358bfffff,Austin,0.512403613057109,1.636614290676064,10.352746544434089,130.69125679766492,0.01818181818181818,0.004051954735291137,2415.161635267622,0.009269941235941591,0.5096960003378566,0.24515199983107172,0.1287293889246562,6.362457423380822
88489e358dfffff,Austin,2.5099066760954916,1.2740034938514937,18.250444243457345,362.4018376083715,0.019672131147540985,0.003044297576874734,2542.0817073093363,0.031962396578362466,0.44349617414038284,0.27825191292980855,0.0,0.248
88489e3591fffff,Austin,1.80556228373522,2.055565128452481,11.037618987268429,106.92819296526768,0.0,0.0006946531181098087,1651.936945481495,0.004838606312088227,0.4185236632286457,0.2907381683856771,0.0,0.248
88489e3593fffff,Austin,0.0,2.2443955671704394,11.043941447165786,153.26303112216843,0.023255813953488372,0.00040318813152943883,1612.7360282587606,0.004361819619226467,0.45366566807837544,0.27316716596081225,0.0,0.248
88489e3595fffff,Austin,2.2843489149448684,2.1440684758124173,7.613414990635116,72.47931748952892,0.0,0.0019220478381072157,1667.28258546314,0.009342731269929043,0.7961657366763021,0.10191713166184896,0.0,0.248
88489e3597fffff,Austin,3.8585215057110247,5.0463586683148876,17.15824196653196,341.0076509965303,0.03832752613240418,0.001520695015281798,3394.347163490118,0.0007849030516670422,0.1108368813825806,0.4445815593087097,0.0,0.248
88489e3599fffff,Austin,2.0159502171469152,1.452403671827692,11.5996578911597,192.4563541997095,0.030864197530864196,0.002119560649438108,842.9617824798614,0.0068605763340508046,0.5591251101684422,0.22043744491577888,0.0,0.248
88489e359bfffff,Austin,0.34607817057718215,0.9407391053615497,8.323277332180115,72.46779398570884,0.0,0.0012777675307136002,1642.0531702682183,0.0048046569971295205,0.4158203329761206,0.29208983351193973,0.0,0.248
88489e359dfffff,Austin,4.504327703268368,3.679731207798851,6.654281752552161,98.61202114191815,0.07228915662650602,0.004197765572050453,1669.838912827694,0.00882746534194598,0.7496333449874265,0.12518332750628675,0.0,0.248
88489e35a1fffff,Austin,0.0,2.82341677109302,12.83787346861007,159.2556969159145,0.014925373134328358,0.00029502013485678097,2718.2080559163064,0.03894619880939089,0.34307741985017987,0.3284612900749101,0.0,0.248
88489e35a3fffff,Austin,7.095791859821821,4.446222931076331,18.01717045014284,394.57189668128166,0.015060240963855422,0.004560441906469718,2631.1710303714826,0.012867742714279356,0.4639121496228293,0.26804392518858533,0.1088896385180532,5.430708620971667
88489e35a5fffff,Austin,8.683180756762795,5.244063160166035,20.605935105938688,454.03383597202014,0.010471204188481676,0.001654482576803377,2532.0089367127025,0.02890577463994545,0.31323120469951415,0.3433843976502429,0.2796170888571027,12.95482608164706
88489e35a7fffff,Austin,2.2548961959975213,2.6198984657474575,14.698980557766847,225.82724090335037,0.02631578947368421,0.0023214906763523793,2977.7862998277506,0.020655638245692737,0.30197233702396287,0.34901383148801857,0.08221942266345802,4.151558872775975
88489e35a9fffff,Austin,0.8630146385639959,1.4642440343203884,14.374976908801498,218.66309090184913,0.016304347826086956,0.0045208269529149496,1498.8552741197593,0.0034129692832764505,0.47406143344709906,0.26296928327645047,0.0963550352299677,4.833403974590176
88489e35abfffff,Austin,1.986903791404891,0.9207196590500977,14.97775841348656,250.74829361719125,0.018957345971563982,0.006211240622663187,2367.561132231375,0.00822699929714702,0.5034902875620394,0.2482548562189803,0.0,0.248
88489e35adfffff,Austin,3.100150647484822,6.584339249548273,18.135071381497244,363.6752529753518,0.00980392156862745,0.0018756670592315608,3124.0907549614262,0.019195798350376127,0.2909638349401468,0.35451808252992656,0.46279507625005434,19.984336540442662
88489e35b1fffff,Austin,0.0,4.322940909222174,22.87061510795359,491.98482771484976,0.016908212560386472,0.002661359894500644,2153.7696604204207,0.0060344493813437846,0.5861165124210757,0.20694174378946217,0.0,0.248
88489e35b3fffff,Austin,0.0,4.221183780214654,18.25634556152951,351.7556210993911,0.030405405405405407,0.0013291797331683145,1486.3863284307179,2.4297055181283633e-05,0.4293294571570387,0.28533527142148063,0.0,0.248
88489e35b5fffff,Austin,0.0,2.5423387240611244,13.531269361515907,211.54656947785426,0.011235955056179775,0.001133079349120072,2530.025969661644,0.0170195321017068,0.5468191555873468,0.22659042220632658,0.0,0.248
88489e35b7fffff,Austin,0.0,2.5072613391808134,14.111395622016255,236.50319485013327,0.01507537688442211,0.0027793591594519164,2319.3768293118496,0.015579386197820618,0.5266256934360201,0.23668715328198997,0.0,0.248
88489e35b9fffff,Austin,0.0,2.059918197224709,16.17289417320492,237.656024345842,0.015,0.0034180256248350443,2141.5740608462083,0.005677070145310354,0.6251097380357338,0.1874451309821331,0.0,0.248
88489e35bbfffff,Austin,0.2629711063372271,3.3032993341063457,10.04200354074998,133.08674558198967,0.0,0.0019059682314390858,1699.996795768752,0.008521593391786528,0.7502243073079461,0.12488784634602695,0.0,0.248
88489e35bdfffff,Austin,0.0,2.1385313257287075,9.66872821603775,70.11411321736827,0.0,0.0025458524816068255,2552.219599754892,0.0004404316229905307,0.5324316015985244,0.23378419920073779,0.0,0.248
88489e35c1fffff,Austin,2.025515607948292,0.7102427800732495,21.90279339896743,425.31306121031565,0.00558659217877095,0.003689959061980873,2275.5091143021523,0.09736424298972592,0.22010580988280262,0.3899470950585987,0.06531814498701258,3.324521494205622
88489e35c3fffff,Austin,0.0,3.1106660507527115,12.55938829133454,165.13469648508803,0.007194244604316547,0.004055290263261077,1949.0004895266366,0.03927006734585373,0.48540463499048825,0.2572976825047559,0.0,0.248
88489e35c5fffff,Austin,0.1209430004212817,2.4090393360725475,16.208758409797284,240.00022767284713,0.01485148514851485,0.0014510906789408724,2519.1155651118706,0.021735873152177804,0.47911223509349676,0.2604438824532516,0.0,0.248
88489e35c7fffff,Austin,2.9186930693703963,1.3428360193383888,16.188009368071544,313.6620917441055,0.026515151515151516,0.0028864400984422917,2509.4505382348293,0.07535986849657088,0.2648930300768691,0.3675534849615655,0.0,0.248
88489e35c9fffff,Austin,2.158677465672703,1.843237674787235,20.5234804714859,405.0864237527863,0.020527859237536656,0.004760787971273587,1866.523330908958,0.07784461679858436,0.47842574521629555,0.2607871273918522,0.0,0.248
88489e35cbfffff,Austin,0.0,3.724038593783461,16.697429255758255,295.79476216798656,0.020080321285140562,0.0026876788364437777,1482.979515313256,0.02803487478023127,0.6464761770389907,0.17676191148050463,0.0,0.248
88489e35cdfffff,Austin,0.019147263937581222,2.794560443427795,20.889676439955295,390.8623006802594,0.0060790273556231,0.0008768039726769983,2954.3909824675857,0.06075962584551628,0.38548256851013896,0.3072587157449305,0.0,0.248
88489e35d1fffff,Austin,3.8537521192373405,1.9890220766147504,8.687133181914426,127.10734616125787,0.037383177570093455,0.002563113806889374,554.9511646870252,0.00844677406106035,0.7667288287291469,0.11663558563542653,0.0,0.248
88489e35d3fffff,Austin,0.0,1.519572523407957,6.263889602030688,39.201143158165905,0.030303030303030304,0.0001940741081216394,591.7308097807246,0.007555513156258,0.754357711970919,0.12282114401454047,0.0,0.248
88489e35d5fffff,Austin,0.0,2.8721763826884423,8.378061892034314,95.04108597168066,0.0375,0.0009446136832990216,1668.4839375317877,0.002785324067395823,0.606608617700019,0.19669569114999053,0.0,0.248
88489e35d7fffff,Austin,5.576141420978392,1.489039333320652,10.623605757197415,122.36480721726693,0.0,0.0015437619272383987,1471.73892491976,1.7745735544521783e-06,0.6460869142194571,0.17695654289027146,0.0,0.248
88489e35d9fffff,Austin,0.0,1.6708821677756471,8.505461361991593,91.4629483521378,0.012987012987012988,0.002390427796446149,488.5761118340222,0.014545465223743748,0.886051373172661,0.056974313413669486,0.0,0.248
88489e35dbfffff,Austin,0.0,1.8759409980280655,6.221772520609633,49.88863995319955,0.0,0.00271714729231081,376.75181516109933,0.015640273704789834,0.8636363636363636,0.06818181818181818,0.0,0.248
88489e35ddfffff,Austin,4.298295549257346,1.2324638049475132,14.23708956605174,194.8196842412979,0.012195121951219513,0.0011316925940175377,1216.3707306916008,0.0019249348346149608,0.659642693004429,0.1701786534977855,0.0,0.248
88489e35e1fffff,Austin,4.141931785755724,1.9488112987702044,19.403781737985238,354.1144196479987,0.020134228187919462,0.006017564927247173,2124.1138179463064,0.04853904562215103,0.36678932661511077,0.3166053366924446,0.06312510270721122,3.216247916392608
88489e35e3fffff,Austin,2.777859852806259,1.4471123939958668,14.701374693854069,281.6264994980866,0.02109704641350211,0.0042392959813944,1498.734607426898,0.003412969283276451,0.47406143344709895,0.2629692832764505,0.0,0.248
88489e35e5fffff,Austin,3.787454954654048,2.845195302899387,18.72094505410412,320.8675341711921,0.011111111111111112,0.0019138054004620582,2398.18730392862,0.06245503133655531,0.3532536071750505,0.32337319641247475,0.38085592471831914,16.955521086634462
88489e35e7fffff,Austin,7.088734623066485,5.405458458309359,20.20867719408001,455.15424158391335,0.015665796344647518,0.0015372813759845486,2300.126587747653,0.01778896684801328,0.31514242263907044,0.3424287886804648,0.2952666510927773,13.593511970362403
88489e35e9fffff,Austin,0.9197023932494022,2.1507310765748566,15.995038743618181,218.6314968426116,0.005434782608695652,0.005839118017805145,2553.5618085524998,0.03904442365205324,0.5793857964200178,0.21030710178999112,0.0,0.248
88489e35ebfffff,Austin,0.0,3.2375719004100523,12.08973156813796,160.4081688341902,0.022222222222222223,0.0012438404273497417,2260.4739138722007,0.011737642581592439,0.5312367530743974,0.23438162346280128,0.10499854075408477,5.24601397212917
88489e35edfffff,Austin,2.565171041714965,7.217527444440266,17.447155813683167,405.21352722114506,0.02932551319648094,0.002376146871950812,2562.7054445016156,0.055006448730487406,0.3613643047568394,0.31931784762158033,0.41371545220918793,18.191194004032088
88489e3601fffff,Austin,0.0,2.6130287958433844,8.86190311727083,103.2656723854254,0.011494252873563218,0.0017623727744183213,1851.8668431966016,0.030644497783997915,0.599643130378345,0.20017843481082748,0.0,0.248
88489e3603fffff,Austin,2.432970086383072,3.3926875528610503,14.720392033091146,289.61711938433007,0.00819672131147541,0.0016763811029996698,1038.972808962006,0.015074682050627756,0.3823088884530446,0.3088455557734777,0.07832865799304986,3.9623206319928004
88489e3605fffff,Austin,0.0,0.7669973349611077,9.441925854633745,59.35278933627541,0.02,0.0029960641235418535,1770.4443643495904,0.0038668394914887112,0.8461542277145278,0.07692288614273612,0.0,0.248
88489e3607fffff,Austin,3.1444269056353336,4.578465139556939,15.280528444289258,321.69038709105445,0.01107011070110701,0.002095838266487555,2030.0180319292385,0.028268461535513583,0.4966810594937343,0.25165947025313284,0.0699610955087504,3.55301689696398
88489e3609fffff,Austin,0.0,1.1611863507293847,12.392466065341276,125.80866449127754,0.0,0.0013213371327597111,1720.841919254029,0.007180229070640748,0.6884694540601343,0.15576527296993287,0.23747761097729678,11.195413967379688
88489e360bfffff,Austin,0.0,1.6944556113675093,6.420040211222114,65.27772931761956,0.01818181818181818,0.0026221522225079352,1090.916920543124,0.01197305207110236,0.4102518647607037,0.2948740676196482,0.19832957377491933,9.506366372887829
88489e360dfffff,Austin,0.0,3.1589912982198007,10.630564383927485,148.37102283973226,0.032,0.002097414795390278,2121.1698799244973,0.008866659172771293,0.7622437099265772,0.1188781450367114,0.0,0.248
88489e3611fffff,Austin,6.5265456311912375,6.409479969715409,9.443568097567407,283.65841465521953,0.03347280334728033,0.0022587490641258682,588.5111209269201,0.008718131824421323,0.28060756504137996,0.35969621747931,0.143822494686514,7.060382170891319
88489e3613fffff,Austin,0.0,2.635043935814097,4.844822265821013,48.66081575083057,0.0,0.0007022599941487845,436.52902690282923,0.007986843944318119,0.5325236362475745,0.23373818187621276,0.0,0.248
88489e3615fffff,Austin,2.972933788622992,1.4179932661720986,7.210723555388443,106.82542349908915,0.0,0.0005276414884334852,550.1950110555822,0.008699468855738855,0.24776747574958902,0.3761162621252055,0.0,0.248
88489e3617fffff,Austin,2.4875339406970687,0.6155921571041172,4.58538061071737,66.46880685668826,0.0,0.0010697695783987524,446.8544219613389,0.008413129883426232,0.5046875451109231,0.24765622744453847,0.0,0.248
88489e3619fffff,Austin,2.269619366601744,3.3690446951094466,16.0251568932716,275.3301046299787,0.034482758620689655,0.0012152068144490676,905.7989780989465,0.011577393277246377,0.2973570911263797,0.3513214544368102,0.07428719528456064,3.765028413591085
88489e361bfffff,Austin,5.370340022229843,3.118736277793526,10.035049638226472,155.46575941842124,0.030534351145038167,0.0003733981874232678,1088.5106837486578,0.032321679410790276,0.38893192591945036,0.3055340370402748,0.1737565921606571,8.417736279775221
88489e361dfffff,Austin,0.9523368534497312,3.3448714688945804,12.687122991760083,245.68033156666738,0.0,0.0003375386644081643,852.5035294961183,0.007604735539043598,0.2789581947356318,0.36052090263218406,0.0,0.248
88489e3621fffff,Austin,2.6339069779268893,4.015787701789846,13.855251591021679,256.4433324307802,0.0,0.0008005008722727295,2775.391989631817,0.00703046574949326,0.4162966634945152,0.2918516682527424,0.07848567251254779,3.969970685261677
88489e3623fffff,Austin,0.0,2.232002735137687,10.94781009732204,134.15713260027238,0.0,0.0011249151357191716,2964.356672090202,0.010768499171503309,0.37453908050855134,0.31273045974572433,0.0,0.248
88489e3625fffff,Austin,0.7921667921774048,2.1096875910639703,14.00971354487477,236.2790500678104,0.02512562814070352,0.0036333316657965963,2507.6887886752684,0.006521298693954582,0.41645350511892576,0.2917732474405371,0.09516234714209822,4.776214065085633
88489e3627fffff,Austin,0.0,1.3936785491781165,9.090048555240385,85.48743442099078,0.0,0.000423786823940204,2813.3013968288687,0.01004790439909754,0.4990184998785892,0.2504907500607054,0.0,0.248
88489e3629fffff,Austin,0.0,2.8883691825922564,10.639081780619252,122.2764408628574,0.0,0.0005135043435964074,1751.7486097601495,0.010207755883188608,0.766468765903383,0.11676561704830851,0.0,0.248
88489e362bfffff,Austin,2.959024996832485,4.479315200025343,14.317356092911286,299.1601569101085,0.01984126984126984,0.0012523743225024983,2603.801913747912,0.0068838986476098,0.4492995594659732,0.2753502202670134,0.1479469538880608,7.249500646998001
88489e362dfffff,Austin,4.841464340404324,3.6136572016436985,16.90291417688574,390.6033172100898,0.0243161094224924,0.0030186415069237992,1782.4863646472077,0.02012831469295803,0.53097761441334,0.23451119279333,0.444254105882363,19.31410729587792
88489e3631fffff,Austin,0.0,0.10093503053510576,2.059029535813897,21.36835579663915,0.0,0.00011314239533716189,932.6993625496668,0.004031592265245443,0.18384566216321982,0.4080771689183901,0.0,0.248
88489e3633fffff,Austin,2.6109854180438408,2.0597068396531295,5.524282317308875,93.78285184274989,0.0,0.002134286178831588,816.7756157715339,0.005315295830382735,0.18236189992295468,0.40881905003852265,0.0,0.248
88489e3635fffff,Austin,0.8140175455105332,1.7062331478500485,11.1714082313843,197.0793434735455,0.018072289156626505,0.0024725450630950717,1573.0369065854768,0.007153820791995772,0.3058588430761923,0.3470705784619038,0.0,0.248
88489e3637fffff,Austin,0.0,1.8064821182978323,5.399486594741521,41.55265612201167,0.0,5.9323510495948154e-05,958.3918427697869,0.0014031305575933888,0.27938978252537217,0.3603051087373139,0.0,0.248
88489e3639fffff,Austin,5.895146419615852,2.2347921351686106,7.757972967045986,174.4953353936648,0.04081632653061224,0.0034455622630111715,770.3300618671146,0.00855476537827218,0.30255290870433016,0.3487235456478349,0.1012936467880802,5.069552227572533
88489e363bfffff,Austin,4.913199001361098,1.7690752215640146,0.958531798144732,56.97777042690764,0.08333333333333333,0.005040504481177045,596.9822240752051,0.012358336964735202,0.48242178631896,0.25878910684052003,0.4212499292495394,18.47047654092949
88489e363dfffff,Austin,1.5413329662503354,1.5978892781044365,17.915651426029132,318.15275224311233,0.018656716417910446,0.0011919273008802204,2557.596326864389,0.019942339283662697,0.19383318006519745,0.4030834099674013,0.1528714465911321,7.4744150274151275
88489e3641fffff,Austin,0.0,3.3939110347914148,8.913492612591543,130.5472566065476,0.02727272727272727,0.0009454354031250116,1597.0319444336312,0.004048137394208953,0.7215332565512208,0.1392333717243896,0.13076230730717714,6.457004197371975
88489e3643fffff,Austin,0.0,4.172965520942474,14.16912480620794,258.71950586000366,0.01834862385321101,0.00155353484023385,1827.2120972687142,0.007745052845583014,0.7438054367802617,0.12809728160986916,0.0,0.248
88489e3645fffff,Austin,0.0,4.604216494854889,11.55775604813826,156.66911424710725,0.045454545454545456,0.001311561482528993,2030.9853311526863,0.0181136159522648,0.6033961383321579,0.19830193083392106,0.0995759950471069,4.987540060717813
88489e3647fffff,Austin,0.0,0.929815669433075,9.05458132007829,55.78339138526841,0.0,8.83685508766631e-05,2184.6339461223733,0.00276633662073555,0.8141405011683784,0.09292974941581078,0.0,0.248
88489e3649fffff,Austin,0.0,0.6551227992456585,9.020386414533807,102.05670783266555,0.0,0.00018550401013230696,1504.609733596869,0.0036092067250005936,0.6931639397713241,0.15341803011433797,0.0,0.248
88489e364bfffff,Austin,0.0,1.6110370801134968,11.003785987390765,92.56254883152198,0.0,0.0007770373068621885,2096.073257965572,0.009149130832570906,0.8776913875598087,0.061154306220095656,0.0,0.248
88489e364dfffff,Austin,0.0,1.5411958037856577,7.410696277476318,73.58159048559162,0.0,0.0006792260767832567,1283.2642667995233,2.4490559065770814e-05,0.5915151805499319,0.20424240972503405,0.0,0.248
88489e3651fffff,Austin,0.0,1.902691723132335,5.4962827759291395,75.94793488972928,0.0,0.0005373707533896576,1007.7988016964996,0.006133306734021608,0.4513505448647171,0.2743247275676415,0.0,0.248
88489e3653fffff,Austin,0.20277561285807572,2.999332435845504,7.504097760601088,145.96166242907992,0.016260162601626018,0.0008416626117458392,852.648757444487,0.007613142057170539,0.27909116619603364,0.3604544169019832,0.0,0.248
88489e3655fffff,Austin,0.0,2.6467368848241746,9.817275733771702,80.7010599440077,0.0,0.002445191774011377,1316.492308345731,0.0073026907057272,0.5482380267305422,0.2258809866347289,0.0,0.248
88489e3657fffff,Austin,0.0,0.07092398373835204,3.740803141705129,27.295800835627464,0.0,0.00010906577045027145,852.5415051028579,0.007604562737642585,0.27896862379621,0.360515688101895,0.0,0.248
88489e3659fffff,Austin,0.0,0.0,7.274706498603067,48.65056330404383,0.0,8.948816777914951e-05,1375.9131472016109,0.004045853000674309,0.7341614906832299,0.13291925465838506,0.0,0.248
88489e365bfffff,Austin,0.0,4.238292243206157,11.145488271490212,214.77328980973647,0.04419889502762431,0.0008792311134886414,1518.4239359926203,0.03324142242345989,0.8643982086037061,0.06780089569814696,0.0,0.248
88489e365dfffff,Austin,0.0,4.1521800047935455,9.526539670432351,143.58983725375262,0.03305785123966942,0.001703936660795761,1543.0478579661137,0.00614268530741315,0.7517343013762858,0.12413284931185709,0.0,0.248
88489e3661fffff,Austin,1.3568713229221718,3.079633441918918,13.544425893568453,242.16203993711832,0.0392156862745098,0.0037434148836464217,2364.5732363779107,0.01091628293380485,0.6498472979450385,0.17507635102748076,0.35801139072629373,16.079007230404304
88489e3663fffff,Austin,0.0,1.3894198766606054,8.768190130900887,89.02966961345813,0.013333333333333334,0.0009604137125970915,2260.5893895393947,0.028165476967190534,0.5752799299755764,0.2123600350122118,0.0,0.248
88489e3665fffff,Austin,0.09253854095449622,0.0,9.684831582611178,75.97843424282236,0.0,0.00012687384997048208,1319.0145186621887,0.02852308189686326,0.4362553595796067,0.28187232021019665,0.0,0.248
88489e3667fffff,Austin,0.8411089830372682,0.7297903350777124,8.532856696480334,110.40554796262889,0.010752688172043012,0.004248838179014089,1833.7676727589499,0.01532879727685233,0.6379219993288094,0.18103900033559528,0.15928180525814314,7.765757787640514
88489e3669fffff,Austin,0.16933049239568515,3.597242392599893,13.248440939566844,197.03889676288978,0.03614457831325301,0.0012744786719529426,2364.212682510284,0.004177962696453434,0.7113806895900852,0.14430965520495742,0.0,0.248
88489e366bfffff,Austin,0.0,3.7692796542225757,10.011379486197097,149.55881230074166,0.023809523809523808,0.0015626080718887686,2951.0201870877354,0.028301639036325803,0.5936623070695475,0.20316884646522626,0.0,0.248
88489e366dfffff,Austin,0.730675264493816,1.4874314349706284,19.062695608922663,284.8981132445325,0.008333333333333333,0.0015314500957681594,2305.5846627702886,0.05176266571172748,0.2637935817293889,0.3681032091353056,0.07562423984636588,3.8303809988991255
88489e3681fffff,Austin,0.0,0.0,1.4797745824657842,3.5607575013904236,0.0,0.00027256073052332324,481.01313528745516,0.01317707782397032,0.7069854498202491,0.14650727508987543,0.0,0.248
88489e3683fffff,Austin,0.0,1.010072724047263,6.688165581466176,37.981229801852734,0.0,0.000786578982056513,545.0656273816195,0.020091844563089732,0.9543593630847754,0.022820318457612287,0.0,0.248
88489e3685fffff,Austin,0.0,0.2264129430913672,2.9497007733942833,23.740257939882028,0.0,0.0004048754311051106,545.0144893961118,0.01979832579576759,0.9436417497486523,0.028179125125673832,0.0,0.248
88489e3687fffff,Austin,0.0,1.0366401736618756,7.435261798181583,60.53736299589875,0.0,0.0011759629672579968,547.8792680502743,0.020082154267457783,0.9550994227068632,0.022450288646568395,0.18996259673934535,9.138220188795815
88489e3689fffff,Austin,0.0,0.0,2.106407026672226,14.241975669232016,0.0,7.049095008130402e-05,432.8402300072671,0.007950028392958546,0.5539661898569571,0.22301690507152144,0.0,0.248
88489e368bfffff,Austin,0.0,1.3257813549533355,1.8487144866210197,27.29698711262653,0.0,0.00012261696604044478,388.0588986203568,0.010508654875620157,0.6061105851693345,0.19694470741533276,0.0,0.248
88489e368dfffff,Austin,0.0,0.0,0.2187479734779281,0.0,0.0,4.338789688613516e-05,434.00431659000503,0.00807888439501158,0.5574441022463047,0.22127794887684765,0.0,0.248
88489e3695fffff,Austin,0.0,0.0,2.7876223511402944,13.055985606414211,0.0,1.893812062222619e-05,253.61522455179923,0.026374760047234616,0.8365441100038092,0.08172794499809538,0.0,0.248
88489e3697fffff,Austin,0.0,0.041183582892947705,0.018277344800496257,0.0,0.0,3.5448834902714683e-06,1117.4364423761433,0.008461473969920015,0.5781573775658477,0.20823960513945836,0.0,0.248
88489e369dfffff,Austin,0.0,0.0,0.3103830826567398,2.3736396688341816,0.0,2.6477216192768373e-05,1117.4364423761433,0.008461473969920015,0.5781573775658477,0.20823960513945836,0.0,0.248
88489e36a1fffff,Austin,0.9843955324133343,0.8270056015443527,9.988572161450616,167.3944609091218,0.04964539007092199,0.0012130172878837746,307.7800404283483,0.026136363636363638,0.8886792452830188,0.05566037735849061,0.0,0.248
88489e36a3fffff,Austin,1.0267282048247146,0.1359336747916903,8.022299626007586,112.78295295719735,0.07368421052631578,0.000489571298453099,307.803665127836,0.026136363636363635,0.8886792452830189,0.055660377358490554,0.0,0.248
88489e36a5fffff,Austin,0.11465658703314585,0.6030923428185115,9.093728682124201,93.79580829744701,0.02531645569620253,0.0009944586685084683,719.2355643374838,0.01488263791727445,0.9554746056740625,0.022262697162968748,0.0,0.248
88489e36a7fffff,Austin,0.0,1.309051721184429,7.849030031872288,70.04969046824662,0.0,0.0009892507377520909,307.8048002501143,0.026136363636363635,0.8886792452830188,0.05566037735849061,0.0,0.248
88489e36a9fffff,Austin,2.337729077447743,1.45186076152183,11.26090597762648,172.13047385433418,0.013793103448275862,0.0020544845066782984,529.3566420965213,0.011573344185848294,0.7849849067182895,0.10750754664085527,0.10692966647105094,5.337757837777975
88489e36abfffff,Austin,2.048710367655974,0.7795046991575774,12.879752373585116,172.12962951421503,0.013793103448275862,0.0011689426708221208,432.3146854050682,0.021654442597150058,0.9303516539699377,0.03482417301503116,0.0,0.248
88489e36adfffff,Austin,0.6246133319564271,1.4791990986794754,10.822476399268542,169.76968935583182,0.04895104895104895,0.0018355619432408384,744.9390164239574,0.013665934718384072,0.9324744193433572,0.03376279032832141,0.0,0.248
88489e36b1fffff,Austin,1.5228506958981418,0.0,7.345453385312946,87.84462358393378,0.04054054054054054,0.0008491971368576975,351.42117069421965,0.026007593246449235,0.8726216400555538,0.06368917997222312,0.0,0.248
88489e36b3fffff,Austin,0.9973462696058939,0.6598295068064591,8.990362893545148,123.45673034398379,0.009615384615384616,0.0005401963007489007,271.6205648834785,0.03231466163206731,0.8181868866983958,0.0909065566508021,0.0,0.248
88489e36b5fffff,Austin,4.040648757906185,1.250964077828781,6.866882809874616,137.71326114060503,0.08620689655172414,0.0031543022742490747,310.7606509388559,0.025340869361028563,0.8783382417555737,0.06083087912221313,0.0,0.248
88489e36b7fffff,Austin,1.7220973036402185,0.0,7.299506182320402,68.85630542933428,0.06896551724137931,0.002345162149905298,296.9797388150956,0.021295113844594704,0.7634632633949956,0.1182683683025022,0.0,0.248
88489e36b9fffff,Austin,0.0,0.0,6.059962350039003,39.171047026884196,0.0,0.0003443716692818597,532.3858809120034,0.02014761090647081,0.9510138957376407,0.024493052131179638,0.0,0.248
88489e36bbfffff,Austin,0.0,0.7831572552692219,3.8730850791203535,30.86189130608167,0.0,0.00011376861283441081,238.65851121754207,0.05430640764078283,0.9930458608973385,0.003477069551330758,0.0,0.248
88489e36bdfffff,Austin,2.576291037445676,0.11321127024561288,13.574107799160165,217.23841374689465,0.02185792349726776,0.0026218975648362947,463.9298906810998,0.021105336243184007,0.9380886140330833,0.03095569298345835,0.0989537063000906,4.957796221386312
